Wall time,Step,Value
1767601415.002658,911,47.53114700317383
1767601461.7213538,912,47.264923095703125
1767601603.8729272,915,47.28196334838867
1767601775.533208,919,46.90848922729492
1767601821.9216418,920,47.105594635009766
1767602057.6869044,922,48.14630126953125
1767602346.374906,929,47.01139831542969
1767602583.713605,931,46.97160720825195
1767602616.508234,932,47.416175842285156
1767602663.230733,933,47.12509536743164
1767602988.3079238,940,46.93560791015625
1767603232.7681258,943,47.131126403808594
1767603362.6465862,946,46.73542404174805
1767603550.8506634,950,47.65884780883789
1767603826.2100115,953,47.273956298828125
1767603966.0391197,956,47.002315521240234
1767604301.0454824,961,46.5726318359375
1767604443.9165335,964,47.82493209838867
1767604480.1656914,966,47.60304260253906
1767604490.7042663,968,47.4914665222168
1767604495.8899107,969,46.75812911987305
1767604612.2871165,979,47.18539810180664
1767604617.5785315,980,47.34111785888672
1767604647.9586458,983,47.18877410888672
1767604669.47248,987,47.62537384033203
1767604705.683053,991,47.43752670288086
1767604716.428125,993,47.45857620239258
1767604727.1145768,995,47.19221115112305
1767604737.802282,997,47.36384201049805
1767604748.4571507,999,47.097755432128906
1767604753.813566,1000,48.017486572265625
1767604785.012906,1003,47.633216857910156
1767604790.4097128,1004,46.712158203125
1767604795.835152,1005,47.717491149902344
1767604805.2863696,1007,47.34975051879883
1767604841.4683747,1012,47.20048904418945
1767604850.6764688,1014,47.437652587890625
1767604859.7191954,1016,47.221378326416016
1767604905.671824,1023,47.29294204711914
1767604924.6148667,1027,47.8492317199707
1767604934.1885467,1029,46.861873626708984
1767604980.1852546,1036,47.12809371948242
1767604984.9285092,1037,47.51449966430664
1767604989.7057111,1038,47.36090850830078
1767604994.491148,1039,47.33317947387695
1767604999.194695,1040,46.724849700927734
1767605032.4322953,1044,47.4633674621582
1767605046.8357031,1047,47.29561996459961
1767605108.1136,1057,46.951385498046875
1767605117.7559135,1059,47.64289474487305
1767605141.72298,1061,47.194541931152344
1767605151.537005,1063,47.17813491821289
1767605166.174379,1066,47.059391021728516
1767605175.8669524,1068,47.91852951049805
1767605185.5903125,1070,46.967247009277344
1767605205.0887156,1071,47.396514892578125
1767605210.4309776,1072,47.29228591918945
1767605215.8644805,1073,47.2303581237793
1767605221.4870546,1074,47.24176025390625
1767605227.1182947,1075,47.06211853027344
1767605243.9614532,1078,47.21601486206055
1767605275.6911511,1081,46.99593734741211
1767605303.550104,1086,47.6533203125
1767605309.2016106,1087,47.303321838378906
1767605314.8964787,1088,47.32743835449219
1767605352.713822,1092,47.508270263671875
1767605392.0599968,1099,47.67213439941406
1767605418.2864802,1101,47.7064208984375
1767605429.638637,1103,47.20866775512695
1767605435.368468,1104,47.20431900024414
1767605441.0496857,1105,47.01900100708008
1767605458.348444,1108,46.84213638305664
1767605469.759422,1110,47.72541427612305
1767605496.221886,1112,47.475555419921875
1767605501.8692472,1113,47.47146987915039
1767605513.1764584,1115,47.535888671875
1767605541.6344411,1120,48.13545227050781
1767605568.328277,1122,47.937129974365234
1767605574.1540484,1123,46.7911376953125
1767605591.3916202,1126,47.13642883300781
1767605597.2121475,1127,47.87007141113281
1767605608.7816534,1129,47.506874084472656
1767605614.5792668,1130,47.0575065612793
1767605646.3961535,1133,47.55382537841797
1767605657.925539,1135,48.10276412963867
1767605669.5455482,1137,47.19839096069336
1767605687.0298042,1140,47.041778564453125
1767605742.6717849,1147,47.2557373046875
1767605781.1395082,1151,47.82850646972656
1767605786.9509494,1152,47.371437072753906
1767605792.8277237,1153,48.21260070800781
1767605854.336997,1161,47.2530632019043
1767605866.0484285,1163,47.365718841552734
1767605877.7500584,1165,47.93513870239258
1767605895.46005,1168,48.56475067138672
1767605945.905771,1174,47.617000579833984
1767605951.724184,1175,47.41267776489258
1767605963.3756852,1177,47.6992073059082
1767605969.2815971,1178,46.763065338134766
1767605975.0840874,1179,47.51108932495117
1767606014.0033665,1183,47.136104583740234
1767606025.9237685,1185,47.57145309448242
1767606037.7929761,1187,47.728023529052734
1767606055.5875638,1190,47.593746185302734
1767606076.3241038,1191,47.25609588623047
1767606093.953262,1194,47.580142974853516
1767606099.8774595,1195,47.78578186035156
1767606116.263861,1198,47.562469482421875
1767606190.2775218,1206,47.301334381103516
1767606195.3549886,1207,47.63088607788086
1767606200.5094314,1208,47.5909538269043
1767606251.9008408,1215,47.419090270996094
1767606273.538169,1219,47.2243537902832
1767606314.775116,1224,47.3106803894043
1767606325.7548695,1226,47.53036880493164
1767606347.6638782,1230,48.22421646118164
1767606378.8764236,1233,47.62922286987305
1767606411.3747206,1239,47.145896911621094
1767606459.254002,1245,46.90040969848633
1767606470.411203,1247,47.582237243652344
1767606487.2348993,1250,47.686004638671875
1767606507.4123297,1251,47.180118560791016
1767606513.0109606,1252,47.34560775756836
1767606518.5190353,1253,48.06167221069336
1767606529.538719,1255,47.478607177734375
1767606540.7959702,1257,47.778602600097656
1767606546.3668816,1258,47.439178466796875
1767606578.3224428,1261,47.16535568237305
1767606583.9730399,1262,47.14842224121094
1767606617.317718,1268,47.37081527709961
1767606654.7674332,1272,48.029930114746094
1767606683.312721,1277,48.50312805175781
1767606689.0433767,1278,47.494956970214844
1767606694.7651768,1279,47.18106460571289
1767606731.3734078,1283,47.48023223876953
1767606748.321857,1286,47.514244079589844
1767606790.2445245,1291,47.66241455078125
1767606806.564368,1294,47.18739700317383
1767606833.7031548,1299,47.8570442199707
1767606839.0647202,1300,47.673091888427734
1767606868.8651512,1303,47.56593322753906
1767606890.8809865,1307,47.6568489074707
1767606926.6291604,1311,47.371543884277344
1767606953.6903667,1316,47.38520431518555
1767606994.260437,1321,47.53932189941406
1767607005.1481502,1323,47.25408172607422
1767607021.539179,1326,47.55061340332031
1767607027.0329843,1327,47.730316162109375
1767607037.9340894,1329,47.20452880859375
1767607089.316014,1336,48.01087951660156
1767607158.1272748,1346,47.53337860107422
1767607174.3119838,1349,47.035945892333984
1767607210.1233284,1353,47.18095397949219
1767607221.2274842,1355,47.37056350708008
1767607267.6010547,1361,47.9500617980957
1767607289.647256,1365,47.533416748046875
1767607295.2172532,1366,47.44387435913086
1767607300.7377152,1367,47.21760940551758
1767607306.3836803,1368,48.28679275512695
1767607312.0115895,1369,47.16970443725586
1767607365.299668,1376,47.93080520629883
1767607370.7999208,1377,47.385684967041016
1767607407.2757325,1381,47.83476257324219
1767607435.965436,1386,48.46186065673828
1767607441.6838045,1387,47.59888458251953
1767607478.0582333,1391,47.211669921875
1767607495.2564523,1394,47.219295501708984
1767607518.3817532,1398,47.425479888916016
1767607663.4310565,1418,48.301876068115234
1767607700.3233955,1422,47.7333984375
1767607772.2912054,1432,47.394344329833984
1767607777.9785528,1433,47.62786865234375
1767607800.8334465,1437,47.93650817871094
1767607812.4682314,1439,48.49265670776367
1767607818.2738266,1440,47.101036071777344
1767607838.0038905,1441,47.875457763671875
1767607843.9613922,1442,47.735321044921875
1767607861.8329036,1445,47.79638671875
1767607891.382004,1450,48.32381057739258
1767607917.5760102,1452,47.570308685302734
1767607923.3508732,1453,47.45823669433594
1767607940.7766013,1456,47.86438751220703
1767607952.7147434,1458,47.87730407714844
1767607958.7437491,1459,48.22995376586914
1767607985.7964098,1461,47.43886184692383
1767607992.0841844,1462,47.388973236083984
1767608069.0842738,1471,47.43863296508789
1767608089.5028162,1474,47.72140884399414
1767608096.3654828,1475,47.68832015991211
1767608110.0503955,1477,47.65258026123047
1767608173.4564397,1484,47.73975372314453
1767608200.8593612,1488,48.01713943481445
1767608237.71615,1491,47.33872604370117
1767608283.2657793,1494,47.71883773803711
1767608290.2221568,1495,47.61620330810547
1767608318.1010797,1499,47.14903259277344
1767608325.0739653,1500,47.398521423339844
1767608361.6412523,1503,46.9703483581543
1767608409.8641584,1510,47.491458892822266
1767608432.5080154,1511,47.381988525390625
1767608439.333126,1512,47.70954513549805
1767608453.2586842,1514,47.709835052490234
1767608467.4230487,1516,47.13740158081055
1767608474.4582973,1517,48.080509185791016
1767608538.5556502,1524,47.93006896972656
1767608573.7573118,1529,47.265628814697266
1767608631.7077808,1535,47.567684173583984
1767608652.5575132,1538,48.10038757324219
1767608659.716153,1539,47.491397857666016
1767608697.080718,1542,47.77840805053711
1767608746.0115435,1549,47.354248046875
1767608783.166517,1552,47.50861740112305
1767608790.2751231,1553,47.19578170776367
1767608797.3437278,1554,47.789493560791016
1767608876.627546,1563,47.43898010253906
1767608897.8472128,1566,47.45298767089844
1767608905.035194,1567,47.72146987915039
1767608919.3562765,1569,47.386016845703125
1767608957.0082211,1572,47.28312683105469
1767608964.0610647,1573,48.28646469116211
1767608971.1040266,1574,47.564117431640625
1767608992.3407187,1577,48.97270584106445
1767609036.3471282,1581,48.06197738647461
1767609071.8391268,1586,48.201236724853516
1767609158.642288,1596,47.73419189453125
1767609165.865567,1597,47.47220230102539
1767609173.0074756,1598,48.05768966674805
1767609217.2752934,1602,47.88277053833008
1767609224.5234218,1603,47.48158264160156
1767609231.7106228,1604,47.450679779052734
1767609305.2453334,1612,47.198463439941406
1767609326.8784328,1615,47.55111312866211
1767609415.5598176,1625,47.95097351074219
1767609437.0099099,1628,47.30480194091797
1767609482.000188,1632,47.26860809326172
1767609511.075233,1636,47.04242706298828
1767609525.7621355,1638,47.28501510620117
1767609562.7893362,1641,47.83773422241211
1767609570.061819,1642,47.48467254638672
1767609606.8548698,1647,47.682186126708984
1767609614.1785092,1648,47.05644989013672
1767609659.2854166,1652,47.35574722290039
1767609666.457384,1653,47.499813079833984
1767609673.7040303,1654,47.40208435058594
1767609681.068431,1655,47.70680618286133
1767609695.757205,1657,48.31695556640625
1767609755.7435765,1663,48.36415481567383
1767609785.0208037,1667,47.75917434692383
1767609830.2900958,1671,47.595001220703125
1767609860.0890012,1675,47.34150314331055
1767609882.2208867,1678,47.2780876159668
1767609897.003179,1680,48.62522506713867
1767609957.4849806,1686,47.90110397338867
1767609964.944279,1687,47.6069221496582
1767609972.4352965,1688,47.66804504394531
1767609979.878107,1689,47.97157669067383
1767610032.6044044,1694,47.700035095214844
1767610040.0883965,1695,47.07886505126953
1767610047.5339177,1696,47.75838088989258
1767610077.2755952,1700,47.8086051940918
1767610115.6813092,1703,47.165958404541016
1767610130.7383013,1705,47.452728271484375
1767610153.041184,1708,47.51485061645508
1767610168.0669358,1710,47.44000244140625
1767610191.7865248,1711,47.457191467285156
1767610199.3527505,1712,47.597747802734375
1767610207.020251,1713,46.81553268432617
1767610252.2539062,1719,47.56191635131836
1767610298.3688273,1723,46.85612869262695
1767610305.9695425,1724,47.503108978271484
1767610313.5370245,1725,47.51047134399414
1767610321.1631696,1726,47.35776138305664
1767610374.30436,1731,47.5959587097168
1767610434.5911622,1739,46.99195861816406
1767610442.2087839,1740,47.50226974487305
1767610488.422653,1744,47.1710319519043
1767610503.578286,1746,47.79405212402344
1767610526.4901333,1749,47.15672302246094
1767610557.8758671,1751,47.258697509765625
1767610580.6018546,1754,47.405635833740234
1767610588.187003,1755,47.72389602661133
1767610665.228366,1763,47.61009216308594
1767610688.2291346,1766,47.30318832397461
1767610780.5898082,1776,48.40224838256836
1767610796.1402345,1778,47.274452209472656
1767610834.8533785,1781,47.590476989746094
1767610865.574837,1785,47.60123062133789
1767610873.3211966,1786,47.218833923339844
1767610881.0067172,1787,47.34453201293945
1767610904.2325652,1790,47.55953598022461
1767610943.2570753,1793,46.90515899658203
1767610974.0232983,1797,47.75828170776367
1767611021.2348392,1801,47.873992919921875
1767611036.8586123,1803,47.45848083496094
1767611083.3377435,1809,48.12174987792969
1767611115.0499935,1811,47.5936393737793
1767611184.496618,1820,47.396583557128906
1767611225.7229614,1824,47.29435729980469
1767611245.9241674,1827,47.689422607421875
1767611252.6416895,1828,47.92601776123047
1767611266.1573293,1830,48.047908782958984
1767611286.67317,1831,47.78919219970703
1767611300.00003,1833,47.5526237487793
1767611326.9360423,1837,47.45366287231445
1767611340.3951452,1839,47.52064895629883
1767611401.379058,1846,47.172122955322266
1767611408.1697676,1847,47.077999114990234
1767611415.0694337,1848,48.20518112182617
1767611421.7876565,1849,47.445838928222656
1767611516.0914907,1852,47.46620559692383
1767611591.8750226,1861,47.17176818847656
1767611625.4947968,1866,46.9708251953125
1767611632.3251345,1867,47.36556625366211
1767611639.1799216,1868,47.264339447021484
1767611681.06468,1872,47.673797607421875
1767611687.990807,1873,47.51057434082031
1767611701.7239542,1875,47.30955123901367
1767611721.8145423,1878,47.368797302246094
1767611756.7007,1881,47.519535064697266
1767611777.4247112,1884,47.656593322753906
1767611784.3912334,1885,47.13705825805664
1767611798.0496585,1887,47.50697708129883
1767611811.6878371,1889,47.611270904541016
1767611839.1227112,1891,48.03865051269531
1767611873.608356,1896,47.66306686401367
1767611901.2776613,1900,47.28315353393555
1767611935.5061605,1903,47.51642990112305
1767611977.0422974,1909,47.78664779663086
1767611984.0264056,1910,47.352516174316406
1767612005.3615537,1911,47.34578323364258
1767612025.859072,1914,47.2840690612793
1767612060.4160125,1919,47.69151306152344
1767612116.7334037,1925,47.65365219116211
1767612123.7113223,1926,47.27383804321289
1767612151.400922,1930,47.60466384887695
1767612207.9459522,1936,47.34059524536133
1767612214.9823818,1937,47.305397033691406
1767612256.6298811,1941,47.58857345581055
1767612263.6369798,1942,47.185665130615234
1767612270.5721602,1943,47.541969299316406
1767612291.6502705,1946,47.672245025634766
1767612305.8192194,1948,47.725257873535156
1767612340.8729515,1951,47.506587982177734
1767612361.7884102,1954,47.81464385986328
1767612382.9140964,1957,47.03251647949219
1767612425.490711,1961,47.741798400878906
1767612432.349675,1962,47.38667678833008
1767612439.2545714,1963,47.191951751708984
1767612446.2602313,1964,47.460025787353516
1767612453.2492192,1965,47.428977966308594
1767612467.333318,1967,47.54607009887695
1767612474.4280238,1968,47.673824310302734
1767612481.5506613,1969,47.305450439453125
1767612559.07074,1978,47.89768981933594
1767612573.07694,1980,47.6363410949707
1767612601.5561929,1982,47.366573333740234
1767612630.089086,1986,47.056278228759766
1767612644.3391275,1988,47.10112380981445
1767612651.6486344,1989,47.30348205566406
1767612688.443642,1992,46.92272186279297
1767612903.5901735,2018,47.24779510498047
1767612946.913151,2022,47.025909423828125
1767612953.9836266,2023,48.44761657714844
1767612982.2843275,2027,47.02408981323242
1767612996.8914514,2029,47.55399703979492
1767613033.1528194,2032,47.329559326171875
1767613061.6377192,2036,46.932861328125
1767613068.8617105,2037,47.19920349121094
1767613112.0525188,2041,47.692073822021484
1767613134.1660004,2044,47.46467590332031
1767613163.1217806,2048,47.64561462402344
1767613228.0719512,2055,47.49409866333008
1767613235.3730733,2056,46.93947219848633
1767613242.6487296,2057,47.74003982543945
1767616297.092643,2068,47.116302490234375
1767616305.6456475,2069,47.19449234008789
1767616339.3161933,2071,47.50374984741211
1767616373.458457,2075,47.990966796875
1767616415.9681416,2080,46.876502990722656
1767616475.489356,2085,47.17420196533203
1767616492.666746,2087,47.030094146728516
1767616501.215088,2088,47.068443298339844
1767616518.3155122,2090,47.00178527832031
1767616543.2490978,2091,47.948890686035156
1767616551.895509,2092,47.60985565185547
1767616586.4085503,2096,47.147003173828125
1767616603.699757,2098,47.79502868652344
1767616612.2741487,2099,46.78779983520508
1767616645.5780883,2101,46.94522476196289
1767616671.6916168,2104,47.20532989501953
1767616689.0917895,2106,47.83201599121094
1767616723.8286397,2110,46.793941497802734
1767616748.5100286,2111,47.27748107910156
1767616783.0814471,2115,46.79631042480469
1767616791.801001,2116,47.10749053955078
1767616826.368409,2120,46.99616622924805
1767616851.570791,2121,46.8084716796875
1767616877.4923527,2124,47.58738327026367
1767616886.1727428,2125,47.29972457885742
1767616912.345696,2128,47.19650650024414
1767616993.1989927,2136,47.11135482788086
1767617000.5062928,2137,47.232513427734375
1767617022.903984,2140,47.302398681640625
1767617067.687181,2144,47.29212951660156
1767617112.3907738,2150,46.51934814453125
